 1.57280000e-04  2.64740772e+00  1.57280000e-04 -2.53326680e-25  1.57280000e-04 -2.28426542e-33 
 1.58280000e-04  2.64828450e+00  1.58280000e-04 -2.52820533e-25  1.58280000e-04 -2.27970144e-33 
 1.59280000e-04  2.64916055e+00  1.59280000e-04 -2.52315397e-25  1.59280000e-04 -2.27514660e-33 
 1.60280000e-04  2.65003587e+00  1.60280000e-04 -2.51811270e-25  1.60280000e-04 -2.27060085e-33 
 1.61280000e-04  2.65091046e+00  1.61280000e-04 -2.51308151e-25  1.61280000e-04 -2.26606418e-33 
 1.62280000e-04  2.65178432e+00  1.62280000e-04 -2.50806037e-25  1.62280000e-04 -2.26153658e-33 
 1.63280000e-04  2.65265746e+00  1.63280000e-04 -2.50304926e-25  1.63280000e-04 -2.25701803e-33 
 1.64280000e-04  2.65352986e+00  1.64280000e-04 -2.49804816e-25  1.64280000e-04 -2.25250850e-33 
 1.65280000e-04  2.65440154e+00  1.65280000e-04 -2.49305705e-25  1.65280000e-04 -2.24800798e-33 
 1.66280000e-04  2.65527250e+00  1.66280000e-04 -2.48807592e-25  1.66280000e-04 -2.24351646e-33 
 1.67280000e-04  2.65614272e+00  1.67280000e-04 -2.48310474e-25  1.67280000e-04 -2.23903391e-33 
 1.68280000e-04  2.65701223e+00  1.68280000e-04 -2.47814349e-25  1.68280000e-04 -2.23456031e-33 
 1.69280000e-04  2.65788101e+00  1.69280000e-04 -2.47319215e-25  1.69280000e-04 -2.23009566e-33 
 1.70280000e-04  2.65874906e+00  1.70280000e-04 -2.46825071e-25  1.70280000e-04 -2.22563992e-33 
 1.71280000e-04  2.65961639e+00  1.71280000e-04 -2.46331914e-25  1.71280000e-04 -2.22119309e-33 
 1.72280000e-04  2.66048300e+00  1.72280000e-04 -2.45839742e-25  1.72280000e-04 -2.21675514e-33 
 1.73280000e-04  2.66134889e+00  1.73280000e-04 -2.45348554e-25  1.73280000e-04 -2.21232606e-33 
 1.74280000e-04  2.66221406e+00  1.74280000e-04 -2.44858347e-25  1.74280000e-04 -2.20790583e-33 
 1.75280000e-04  2.66307850e+00  1.75280000e-04 -2.44369120e-25  1.75280000e-04 -2.20349443e-33 
